name,address,latitude,longitude,price,stars,business_type,kitchen_type,veggy,GoodForKids,RestaurantsDelivery,WiFi,Alcohol,OutdoorSeating,breakfast,brunch,lunch,dinner,dessert,latenight,romantic,upscale,casual,trendy,classy,review_count,parking,Sunday_open,Sunday_close,Monday_open,Monday_close,Tuesday_open,Tuesday_close,Wednesday_open,Wednesday_close,Thursday_open,Thursday_close,Friday_open,Friday_close,Saturday_open,Saturday_close
Blue Habanero,6416 Detroit Ave,41.4843404,-81.7299508,2,4.0,Bar,American,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,103,True,11:00:00,21:30:00,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,0:00:00,11:00:00,0:00:00
McDonald's,6332 Broadway Ave,41.46258637,-81.64657384,1,2.0,Cafe,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,6:00:00,23:00:00,6:00:00,23:00:00,6:00:00,23:00:00,6:00:00,23:00:00,6:00:00,23:00:00,6:00:00,0:00:00,6:00:00,0:00:00
strEat Mobile Bistro,801 W Superior Ave,41.496182899999994,-81.69726419999999,1,4.5,Cafe,American,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,20,False,9:00:00,23:30:00,9:00:00,23:30:00,9:00:00,23:30:00,9:00:00,23:30:00,9:00:00,23:30:00,9:00:00,23:30:00,9:00:00,23:30:00
Little Italy's Feast of the Assumption,12021 Mayfield Rd,41.50893736,-81.59871681,,4.0,Arts & Entertainment,Italian,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,False,,,,,,,,,,,,,,
Marco's Pizza,14121 Lorain Ave,41.45441339999999,-81.7922562,2,2.0,Pizza,other,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,14,False,,,,,,,,,,,,,,
Main Gate Restaurant,3900 Orange Ave,41.488112,-81.659801,,5.0,other,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,4,False,,,4:00:00,13:00:00,4:00:00,13:00:00,4:00:00,13:00:00,4:00:00,13:00:00,4:00:00,13:00:00,6:30:00,21:30:00
Pit Stop Deli,19609 Puritas,41.4338967,-81.8387967,1,4.0,Bar,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,True,8:00:00,21:00:00,7:00:00,22:00:00,7:00:00,22:00:00,7:00:00,22:00:00,7:00:00,22:00:00,7:00:00,23:00:00,8:00:00,23:00:00
Provenance,11150 E Blvd,41.509040999999996,-81.6120703,2,4.0,Bar,American,False,True,False,True,True,True,False,False,True,False,False,False,False,False,False,False,True,85,True,11:00:00,15:00:00,,,11:30:00,15:00:00,17:00:00,21:00:00,11:30:00,15:00:00,17:00:00,21:00:00,11:30:00,15:00:00
Panini's on Coventry,1825 Coventry Rd,41.509907299999995,-81.57971429999999,2,2.5,Sandwiches,American,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True,False,False,96,True,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00
East End Restaurant & Bar,1330 Old River Rd,41.49785322,-81.70226366,2,3.5,Bar,American,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,52,True,13:00:00,2:30:00,17:00:00,2:30:00,17:00:00,2:30:00,17:00:00,2:30:00,17:00:00,2:30:00,17:00:00,2:30:00,13:00:00,2:30:00
Scotti's Italian Eatery,882 E 185th St,41.583419899999996,-81.55004699999999,2,4.0,Pizza,Italian,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,61,True,,,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,21:30:00,16:00:00,21:30:00
Marco's Pizza,4163 Mayfield Rd,41.5210509,-81.5304425,1,3.5,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,11,False,,,,,,,,,,,,,,
Taste of China,25995 Highland Rd,41.5531643,-81.49808900000001,2,4.0,other,Chinese,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,24,False,,,,,,,,,,,,,,
MotorMouth Food Truck,,41.485710100000006,-81.69663059999999,,4.0,other,American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,13,False,,,,,,,,,,,,,,
Rally's,3040 Carnegie Ave,41.4999894,-81.6663746,,2.5,Fast Food,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,10:00:00,4:00:00,10:00:00,4:00:00,10:00:00,4:00:00,10:00:00,4:00:00,10:00:00,4:00:00,10:00:00,5:00:00,10:00:00,5:00:00
Kim's Wings,14909 Saint Clair Ave,41.5529428,-81.5776152,1,4.0,other,other,False,True,False,False,False,False,False,False,True,True,True,False,False,False,True,False,False,39,True,10:00:00,20:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,2:00:00,10:00:00,3:00:00,10:00:00,3:00:00
The Corner Alley,402 Euclid Ave,41.499507,-81.689842,2,3.0,Bar,American,False,True,False,True,True,True,False,False,True,True,False,True,False,False,True,False,False,248,True,11:30:00,0:00:00,,,11:30:00,0:00:00,11:30:00,0:00:00,11:30:00,0:00:00,11:30:00,2:00:00,11:30:00,2:00:00
Congin's Pizza,18812 Nottingham Rd,41.5736171,-81.54794040000002,2,4.0,Pizza,Italian,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,21,False,16:00:00,20:30:00,,,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Sakura,530 Euclid Ave,41.499097,-81.68919,1,4.0,Bar,Chinese,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,13,False,,,,,,,,,,,,,,
Wendy's,12000 Buckeye Rd,41.4803307,-81.5988434,1,1.0,Fast Food,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7,False,11:00:00,22:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,23:00:00,10:30:00,0:00:00,10:30:00,0:00:00
Daily Press,6604 Detroit Ave,41.48386685,-81.73108419,2,4.5,Cafe,other,False,True,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,44,False,9:00:00,17:00:00,7:00:00,17:30:00,7:00:00,17:30:00,7:00:00,17:30:00,7:00:00,17:30:00,7:00:00,17:30:00,9:00:00,17:00:00
Scorchers Casual Eatery & Draft House,5039 Westlawn Rd,41.4231811,-81.50967359999999,2,3.0,Bar,American,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,15,False,,,,,,,,,,,,,,
Cafe 1845,1900 E 9th St,41.5006718,-81.6882183,1,3.0,Event Planning & Services,other,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,10,False,,,,,,,,,,,,,,
Toast,1365 W 65th St,41.48499879999999,-81.7299972,2,4.0,Bar,American,False,False,False,True,True,True,False,True,False,True,False,True,True,False,False,False,True,150,False,10:30:00,23:00:00,,,16:30:00,23:00:00,16:30:00,23:00:00,16:30:00,23:00:00,16:30:00,1:00:00,10:30:00,1:00:00
Gionino's Pizzeria,3314 Warren Rd,41.463196,-81.8022459,1,3.5,Pizza,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,32,False,,,,,,,,,,,,,,
Giant Eagle,3050 W 117th St,41.468917700000006,-81.7716954,2,2.5,Bar,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,35,True,,,,,,,,,,,,,,
IHOP,3511 Steelyard Dr,41.459140000000005,-81.6905,2,2.5,Burgers,American,False,True,False,True,False,False,True,True,True,False,False,True,False,False,True,False,False,48,True,0:00:00,22:00:00,6:00:00,22:00:00,6:00:00,22:00:00,6:00:00,22:00:00,6:00:00,22:00:00,6:00:00,0:00:00,,
Equal Exchange Espresso Bar,900 Euclid Ave,41.500081200000004,-81.68610859999998,,5.0,Cafe,other,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,9:00:00,21:00:00,8:00:00,21:00:00,8:00:00,21:00:00,8:00:00,21:00:00,8:00:00,21:00:00,8:00:00,21:00:00,9:00:00,21:00:00
Daves Cosmic Subs,3900 Wildlife Way,41.44681755,-81.71257209999999,2,4.0,Sandwiches,other,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,False,,,,,,,,,,,,,,
Zen Cuisine,401 Euclid Ave,41.4999744,-81.6902403,1,4.5,other,Chinese,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,25,False,,,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00,11:00:00,15:00:00
Panaderia Las Villas & Deli,3466 W 41st St,41.46007154,-81.7134157,,4.0,Sandwiches,Latin American,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,False,6:00:00,19:00:00,6:00:00,19:00:00,6:00:00,19:00:00,6:00:00,19:00:00,6:00:00,19:00:00,6:00:00,19:00:00,6:00:00,19:00:00
Quaker Steak & Lube,"5300 Riverside Dr, Concourse B - Inside the Airport",41.411381,-81.841295,2,3.5,Fast Food,American,False,True,False,True,True,False,False,False,True,True,False,False,False,False,True,False,False,43,False,4:00:00,20:00:00,4:00:00,20:45:00,4:00:00,20:45:00,4:00:00,20:45:00,4:00:00,20:45:00,4:00:00,20:45:00,4:00:00,18:15:00
Kenko Sushi & Teriyaki,11312 Euclid Ave,41.5083737,-81.6056045,1,4.0,Bar,Japanese,False,True,False,True,False,True,False,False,True,True,False,False,False,False,True,False,False,144,True,12:00:00,21:00:00,,,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,12:00:00,21:00:00
Grayton Road Tavern,4760 Grayton Rd,41.426606799999995,-81.8444322,2,3.5,Bar,American,False,False,False,True,True,True,False,False,False,True,False,False,False,False,True,False,False,95,False,10:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00,9:00:00,2:30:00,6:00:00,2:30:00,8:00:00,2:30:00
Washington Place Bistro,2203 Cornell Rd,41.504453999999996,-81.600514,2,4.0,Event Planning & Services,American,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,168,True,10:00:00,21:00:00,,,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,22:00:00,16:00:00,23:00:00,10:00:00,20:00:00
AMP 150,4277 W 150th St,41.437704100000005,-81.80005990000001,2,3.5,Bar,American,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,131,True,7:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,6:00:00,0:00:00,7:00:00,0:00:00
Shay's,4007 Saint Clair Ave,41.516700799999995,-81.6642072,1,4.0,other,American,False,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,35,False,,,,,,,,,,,,,,
Vicinato Pizza,5080 Mayfield Rd,41.519415,-81.496931,2,3.5,Pizza,Italian,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,38,True,16:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Artefino Art Gallery & Cafe,1900 Superior Ave E,41.50671999,-81.6789556,1,4.0,Cafe,other,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,24,False,,,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,7:00:00,16:00:00,10:00:00,14:00:00
Villa Rosa Pizza & Restaurant,853 E 185th St,41.5843362,-81.54933170000001,1,3.5,Pizza,other,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5,True,,,,,,,,,,,,,,
Cone Zone and Grill,4081 Rocky River Dr,41.4437904,-81.81810240000001,1,4.0,other,American,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,29,False,12:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,11:00:00,21:00:00,12:00:00,21:00:00
Canarys Family Restaurant,14810 Puritas Ave,41.4338885,-81.7994308,1,4.0,Diners,American,False,True,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,40,True,7:00:00,15:00:00,5:30:00,21:00:00,5:30:00,21:00:00,5:30:00,21:00:00,5:30:00,21:00:00,5:30:00,21:00:00,5:30:00,21:00:00
East China,5216 Broadview Rd,41.4186963,-81.69545440000002,1,2.5,other,Chinese,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29,False,12:00:00,22:00:00,10:30:00,22:30:00,10:30:00,22:30:00,10:30:00,22:30:00,10:30:00,22:30:00,10:30:00,23:30:00,10:30:00,23:30:00
Seafood Shake,1852 Coventry Rd,41.5088925,-81.58020570000001,3,3.5,Bar,other,False,True,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,50,False,12:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,12:00:00,23:00:00,12:00:00,23:00:00
Teresa's Pizza,6010 Mayfield Rd,41.5197268,-81.46293680000001,1,3.5,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,False,12:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,12:00:00,23:00:00
China House,21789 Lorain Rd,41.441455600000005,-81.861694,1,2.5,other,Chinese,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,19,True,,,,,,,,,,,,,,
Mr Hero,7134 Denison Ave,41.462500299999995,-81.7373892,,2.5,other,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,3,False,,,,,,,,,,,,,,
Kung Fu Tea,11310-11314 Euclid Ave,41.50831907,-81.60571578,1,4.0,Cafe,Japanese,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,55,True,12:00:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,12:00:00,21:00:00
Dante Next Door,2247 Professor Ave,41.481615399999995,-81.686368,2,4.5,Pizza,American,False,False,False,True,True,True,False,True,False,False,False,False,False,False,True,False,False,83,True,10:30:00,15:00:00,,,,,,,,,,,10:30:00,15:00:00
Kenny's Tavern,4227 Fulton Rd,41.441502299999996,-81.7227687,1,3.5,Sandwiches,American,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,3,False,9:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,11:00:00,2:30:00,9:00:00,2:30:00
BIBIBOP Asian Grill,11431 Euclid Ave,41.509634999999996,-81.60467,1,4.0,Fast Food,Asian Fusion,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,76,False,10:30:00,19:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,10:30:00,21:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Great Steak,"1301 E 9th St, Ste G-200",41.5049336,-81.6895088,1,3.0,Sandwiches,American,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8,False,8:00:00,16:00:00,8:00:00,16:00:00,8:00:00,16:00:00,8:00:00,16:00:00,8:00:00,16:00:00,,,,
Boney Fingers BBQ,401 Euclid Ave,41.4999744,-81.6902403,2,5.0,Event Planning & Services,other,False,True,False,False,False,False,True,True,True,False,False,False,False,False,True,False,False,85,False,,,,,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,6:30:00,15:00:00,,
Sandy's Frozen Whip,17635 Lake Shore Blvd,41.584147200000004,-81.5574001,1,4.5,Burgers,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,True,12:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00,10:00:00,22:00:00
The Canopy Mediterranean Grill,10660 Carnegie Ave,41.5008479,-81.61293020000001,2,3.5,Event Planning & Services,Mediterranean,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True,False,False,38,True,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,23:00:00,11:30:00,23:00:00
El Rodeo,6935 Pearl Rd,41.3767189,-81.7924563,2,3.0,other,Mexican,False,True,False,True,True,True,False,False,True,False,False,False,False,False,True,False,False,63,True,,,,,,,,,,,,,,
Taco Bell,3776 W 150th Street,41.451878,-81.801603,1,2.0,Fast Food,Mexican,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,16,True,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,4:00:00,7:00:00,5:00:00,7:00:00,5:00:00
K & K Portage Market,3364 Warren Rd,41.462492700000006,-81.80323759999999,2,4.0,Bar,other,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,27,True,9:00:00,14:00:00,9:00:00,18:00:00,9:00:00,18:00:00,9:00:00,18:00:00,9:00:00,18:00:00,9:00:00,18:00:00,8:00:00,18:00:00
Wah Fu Chinese Restaurant,15210 Bagley Rd,41.36960121,-81.80365762,1,3.0,other,Chinese,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,56,True,12:00:00,20:30:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,21:30:00,11:30:00,22:30:00,11:30:00,22:30:00
Wendy's,3735 Pearl Road,41.453318599999996,-81.7011334,1,1.0,Fast Food,other,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5,True,11:00:00,23:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00
Golden Dragon,5871 Mayfield Rd,41.520519799999995,-81.46786379999999,2,2.5,Sandwiches,Chinese,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,49,True,12:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,23:00:00,12:00:00,23:00:00
Shooters On The Water,1148 Main Ave,41.49830914,-81.70748456,2,2.5,Sandwiches,American,False,False,False,True,True,True,False,False,False,False,False,True,False,False,True,False,True,171,True,10:30:00,22:30:00,,,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,21:00:00,11:30:00,2:00:00,11:30:00,2:00:00
Great Wall,6871 W 130th St,41.377659,-81.7836306,1,3.5,other,Chinese,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,15,False,12:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,21:30:00,11:00:00,22:30:00,11:00:00,22:30:00
Melt University,"10900 Euclid Ave, Tinkham Veale University Center",41.50829816,-81.60869606,2,3.0,Sandwiches,American,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,6,False,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00,11:00:00,22:00:00
Fresh Catch Seafood,564 E 185th St,41.591858,-81.550463,1,2.0,other,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,14,False,12:00:00,22:00:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,22:30:00,11:00:00,13:00:00,11:00:00,13:00:00
Bangkok Thai Cuisine,5359 Mayfield Rd,41.5202341,-81.48644399999999,2,4.5,Bar,Thai,False,True,False,False,True,False,False,False,True,True,False,False,False,False,True,False,False,289,True,,,,,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,21:00:00,17:00:00,22:00:00,17:00:00,22:00:00
Valerio's Restaurant,12405 Mayfield Rd,41.508894500000004,-81.5965949,3,4.0,Bar,Italian,False,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,64,True,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00,17:00:00,22:00:00
Buffalo Wild Wings,724 Prospect Ave E,41.49844719,-81.68742657,2,2.0,Bar,American,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,67,False,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,0:00:00,11:00:00,1:00:00,11:00:00,1:00:00
Pizza Pan,"1800 Euclid Ave, Ste 3",41.5008836,-81.67845140000001,1,3.0,Pizza,other,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,12,False,12:00:00,23:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00,10:00:00,0:00:00
